ID,Date,Category,Invoice Number,Product Code,Customer Code,Destenation,QTY,Total Price
2531422,14/05/2020,Category4,543,30001284,514,BHR,200,1172.736
2531423,15/09/2020,Category4,2158,30001284,7,IRQ,60,401.9736
2531424,15/09/2020,Category4,2157,30001284,7,IRQ,150,1004.934
2531425,06/08/2020,Category4,1524,30001284,513,BHR,100,822.15
2531426,19/07/2020,Category4,1299,30001284,10,UAE,30,193.83
2531427,19/07/2020,Category4,1299,30001285,10,UAE,30,193.83
2531428,06/08/2020,Category4,1524,30001285,513,BHR,100,822.15
2531429,15/09/2020,Category4,2157,30001285,7,IRQ,150,1004.934
2531430,14/05/2020,Category4,543,30001285,514,BHR,150,879.552
2531431,14/05/2020,Category4,543,30001285,514,BHR,150,879.552
2531432,26/10/2020,Category4,3697,30001285,19,IRQ,10,78.242
2531433,07/10/2020,Category4,3322,30001285,7,IRQ,100,829.28
2531434,07/10/2020,Category4,3320,30001285,7,IRQ,108,895.6224
2531435,23/09/2020,Category4,3048,30001285,589,PAK,50,349.263
2531436,15/09/2020,Category4,2158,30001285,7,IRQ,70,468.9692
2531437,01/12/2020,Category4,4506,30001285,605,AUS,30,248.0412
2531438,26/11/2020,Category4,4394,30001285,513,BHR,100,912.404
2531439,06/10/2020,Category4,3293,30001285,18,RUS,1,8.0088
2531440,29/07/2020,Category4,1441,30001285,7,IRQ,50,291.1
2531441,29/07/2020,Category4,1441,30001286,7,IRQ,100,582.2
2531442,06/10/2020,Category4,3295,30001286,18,RUS,1,8.0088
2531443,26/11/2020,Category4,4394,30001286,513,BHR,100,912.404
2531444,01/12/2020,Category4,4506,30001286,605,AUS,40,330.7216
2531445,07/10/2020,Category4,3320,30001286,7,IRQ,98,812.6944
2531446,26/10/2020,Category4,3697,30001286,19,IRQ,10,78.242
2531447,07/10/2020,Category4,3323,30001286,7,IRQ,100,829.28
2531448,14/05/2020,Category4,543,30001286,514,BHR,200,1172.736
2531449,14/05/2020,Category4,543,30001286,514,BHR,200,1172.736
2531450,15/09/2020,Category4,2159,30001286,7,IRQ,50,334.978
2531451,15/09/2020,Category4,2157,30001286,7,IRQ,150,1004.934
2531452,19/07/2020,Category4,1299,30001286,10,UAE,30,193.83
2531453,06/08/2020,Category4,1525,30001286,513,BHR,100,822.15
2531454,06/08/2020,Category4,1525,30001287,513,BHR,100,822.15
2531455,19/07/2020,Category4,1299,30001287,10,UAE,30,193.83
2531456,15/09/2020,Category4,2156,30001287,7,IRQ,150,1004.934
2531457,14/05/2020,Category4,543,30001287,514,BHR,200,1172.736
2531458,14/05/2020,Category4,543,30001287,514,BHR,200,1172.736
2531459,07/10/2020,Category4,3322,30001287,7,IRQ,100,829.28
2531460,26/10/2020,Category4,3697,30001287,19,IRQ,10,78.242
2531461,07/10/2020,Category4,3320,30001287,7,IRQ,108,895.6224
2531462,15/09/2020,Category4,2158,30001287,7,IRQ,70,468.9692
2531463,23/09/2020,Category4,3048,30001287,589,PAK,50,349.263
2531464,01/12/2020,Category4,4506,30001287,605,AUS,40,330.7216
2531465,26/11/2020,Category4,4395,30001287,513,BHR,100,912.404
2531466,06/10/2020,Category4,3295,30001287,18,RUS,1,8.0088
2531467,29/07/2020,Category4,1441,30001287,7,IRQ,50,291.1
2531468,29/07/2020,Category6,1441,30002122,7,IRQ,40,1489.12
2531469,27/10/2020,Category6,3727,30002122,9,NLD,20,1144.08
2531470,14/05/2020,Category6,544,30002122,514,BHR,10,247.1282
2531471,14/05/2020,Category6,544,30002122,514,BHR,10,247.1282
2531472,07/06/2020,Category6,786,30002122,595,CAN,3,111.738
2531473,15/09/2020,Category6,2156,30002122,7,IRQ,10,428.3944
2531474,01/09/2020,Category6,1818,30002122,605,AUS,2,84.0808
2531475,01/09/2020,Category6,1818,30002123,605,AUS,2,84.0808
2531476,25/07/2020,Category6,1378,30002123,5,SYC,150,6105
2531477,15/09/2020,Category6,2156,30002123,7,IRQ,10,428.3944
2531478,14/05/2020,Category6,544,30002123,514,BHR,50,1235.641
2531479,14/05/2020,Category6,544,30002123,514,BHR,50,1235.641
2531480,29/07/2020,Category6,1441,30002123,7,IRQ,15,558.42
2531481,29/07/2020,Category6,1441,30002124,7,IRQ,30,1116.84
2531482,27/10/2020,Category6,3727,30002124,9,NLD,20,1144.08
2531483,14/05/2020,Category6,544,30002124,514,BHR,50,1235.641
2531484,14/05/2020,Category6,544,30002124,514,BHR,50,1235.641
2531485,07/06/2020,Category6,786,30002124,595,CAN,2,74.492
2531486,15/09/2020,Category6,2156,30002124,7,IRQ,10,428.3944
2531487,01/09/2020,Category6,1818,30002124,605,AUS,5,210.202
2531488,01/09/2020,Category6,1818,30002125,605,AUS,10,420.404
2531489,15/09/2020,Category6,2156,30002125,7,IRQ,10,428.3944
2531490,07/06/2020,Category6,786,30002125,595,CAN,4,148.984
2531491,14/05/2020,Category6,544,30002125,514,BHR,50,1235.641
2531492,14/05/2020,Category6,544,30002125,514,BHR,50,1235.641
2531493,27/10/2020,Category6,3727,30002125,9,NLD,20,1144.08
2531494,29/07/2020,Category6,1440,30002125,7,IRQ,25,930.7
2531495,29/07/2020,Category6,1440,30002126,7,IRQ,25,930.7
2531496,27/10/2020,Category6,3727,30002126,9,NLD,20,1144.08
2531497,14/05/2020,Category6,544,30002126,514,BHR,10,247.1282
2531498,14/05/2020,Category6,544,30002126,514,BHR,10,247.1282
2531499,01/09/2020,Category6,1818,30002126,605,AUS,5,210.202
2531500,01/09/2020,Category6,1818,30002127,605,AUS,5,210.202
2531501,14/05/2020,Category6,544,30002127,514,BHR,15,370.6923
2531502,14/05/2020,Category6,544,30002127,514,BHR,15,370.6923
2531503,07/06/2020,Category6,786,30002127,595,CAN,3,111.738
2531504,27/10/2020,Category6,3727,30002127,9,NLD,20,1144.08
2531505,29/07/2020,Category6,1440,30002127,7,IRQ,50,1861.4
2531506,14/05/2020,Category6,544,30002128,514,BHR,10,247.1282
2531507,14/05/2020,Category6,544,30002128,514,BHR,10,247.1282
2531508,14/05/2020,Category6,544,30002129,514,BHR,60,1482.7692
2531509,14/05/2020,Category6,544,30002129,514,BHR,60,1482.7692
2531510,07/06/2020,Category6,786,30002129,595,CAN,4,148.984
2531511,01/09/2020,Category6,1818,30002129,605,AUS,10,420.404
2531512,15/09/2020,Category6,2156,30002129,7,IRQ,10,428.3944
2531513,29/07/2020,Category6,1440,30002129,7,IRQ,35,1302.98
2531514,27/10/2020,Category6,3727,30002129,9,NLD,20,1144.08
2531515,27/10/2020,Category6,3727,30002130,9,NLD,20,1144.08
2531516,14/05/2020,Category6,544,30002130,514,BHR,60,1482.7692
2531517,14/05/2020,Category6,544,30002130,514,BHR,60,1482.7692
2531518,14/05/2020,Category6,544,30002131,514,BHR,10,247.1282
2531519,14/05/2020,Category6,544,30002131,514,BHR,10,247.1282
2531520,14/05/2020,Category6,544,30002132,514,BHR,10,247.1282
2531521,14/05/2020,Category6,544,30002132,514,BHR,10,247.1282
2531522,27/06/2020,Category6,1010,30002132,5,SYC,150,5922
2531523,01/09/2020,Category6,1818,30002132,605,AUS,5,210.202
2531524,27/10/2020,Category6,3727,30002132,9,NLD,20,1144.08
2531525,14/05/2020,Category6,544,30002133,514,BHR,10,247.1282
2531526,14/05/2020,Category6,544,30002133,514,BHR,10,247.1282
2531527,14/05/2020,Category6,544,30002134,514,BHR,10,247.1282
2531528,14/05/2020,Category6,544,30002134,514,BHR,10,247.1282
2531529,14/05/2020,Category6,544,30002135,514,BHR,50,1235.641
2531530,14/05/2020,Category6,544,30002135,514,BHR,50,1235.641
2531531,01/09/2020,Category6,1819,30002135,605,AUS,17,714.6868
2531532,27/10/2020,Category6,3727,30002135,9,NLD,20,1139.04
2531533,27/10/2020,Category6,3727,30002136,9,NLD,20,1144.08
2531534,25/07/2020,Category6,1378,30002136,5,SYC,150,6105
2531535,01/09/2020,Category6,1818,30002137,605,AUS,2,84.0808
2531536,07/06/2020,Category6,786,30002138,595,CAN,3,111.738
2531537,29/07/2020,Category6,1440,30002138,7,IRQ,30,1116.84
2531538,07/06/2020,Category6,786,30002167,595,CAN,4,148.984
2531539,07/06/2020,Category4,786,30001314,595,CAN,5,126.975
2531540,12/07/2020,Category4,1205,30001314,603,AZE,100,1671.669
2531541,25/07/2020,Category4,1377,30001314,4,MYS,28,409.46164
2531542,03/09/2020,Category4,1877,30001314,603,AZE,100,2114.26
2531543,15/12/2020,Category4,4839,30001314,23,IRQ,150,3632.8545
2531544,07/06/2020,Category6,786,30002164,595,CAN,5,186.23
2531545,07/06/2020,Category7,787,30006030,4,MYS,1,4.21688
2531546,02/09/2020,Category7,1854,30006030,17,PAK,40,249.4644
2531547,22/07/2020,Category7,1358,30006030,605,AUS,200,0.002
2531548,12/12/2020,Category7,4737,30006030,605,AUS,600,4039.68
2531549,31/10/2020,Category7,3814,30006030,605,AUS,300,2318.082
2531550,07/12/2020,Category4,4626,30001323,560,AFG,200,6696.72
2531551,21/10/2020,Category4,3587,30001323,560,AFG,50,1795.59
2531552,06/08/2020,Category4,1524,30001323,513,BHR,100,3913.875
2531553,09/09/2020,Category4,2029,30001323,560,AFG,250,7159.4075
2531554,12/07/2020,Category4,1203,30001323,560,AFG,68,1571.07268
2531555,12/07/2020,Category4,1203,30001322,560,AFG,66,1524.86466
2531556,09/09/2020,Category4,2029,30001322,560,AFG,250,7159.4075
2531557,06/08/2020,Category4,1524,30001322,513,BHR,100,3913.875
2531558,21/10/2020,Category4,3587,30001322,560,AFG,50,1795.59
2531559,07/12/2020,Category4,4627,30001322,560,AFG,200,6696.72
2531560,07/12/2020,Category4,4627,30001324,560,AFG,200,6696.72
2531561,21/10/2020,Category4,3587,30001324,560,AFG,50,1795.59
2531562,06/08/2020,Category4,1524,30001324,513,BHR,100,3913.875
2531563,09/09/2020,Category4,2029,30001324,560,AFG,250,7159.4075
2531564,12/07/2020,Category4,1203,30001324,560,AFG,66,1524.86466
2531565,24/08/2021,Category4,2808,30001345,37,DEU,30,347.6216
2531566,06/10/2020,Category8,3295,30009016,18,RUS,14,122.388
2531567,05/08/2020,Category8,1521,30009016,514,BHR,300,3265.077
2531568,07/12/2020,Category8,4640,30009016,7,IRQ,60,478.02
2531569,26/10/2020,Category8,3695,30009016,19,IRQ,75,640.5375
2531570,07/10/2020,Category8,3323,30009016,7,IRQ,60,543.12
2531571,27/10/2020,Category8,3726,30009016,605,AUS,30,270.7491
2531572,07/10/2020,Category8,3321,30009016,7,IRQ,13,117.676
2531573,28/10/2020,Category8,3750,30009016,7,IRQ,60,546.468
2531574,26/11/2020,Category8,4395,30009016,513,BHR,450,5789.043
2531575,15/09/2020,Category8,2159,30009016,7,IRQ,35,255.9515
2531576,25/07/2020,Category8,1377,30009016,4,MYS,28,133.61376
2531577,01/09/2020,Category8,1814,30009016,17,PAK,240,1600.0128
2531578,06/08/2020,Category8,1525,30009016,513,BHR,200,2318.4
2531579,06/08/2020,Category5,1525,30011022,513,BHR,10,157.5
2531580,25/07/2020,Category5,1377,30011022,4,MYS,28,258.60744
2531581,26/11/2020,Category5,4395,30011022,513,BHR,200,3495.8
2531582,27/10/2020,Category5,3726,30011022,605,AUS,30,508.3095
2531583,06/10/2020,Category5,3295,30011022,18,RUS,5,82.062
2531584,06/10/2020,Category4,3292,30001311,18,RUS,10,423
2531585,07/12/2020,Category4,4640,30001311,7,IRQ,100,2827
2531586,29/07/2020,Category4,1438,30001311,7,IRQ,800,17351.2
2531587,07/10/2020,Category4,3321,30001311,7,IRQ,310,9957.2
2531588,07/10/2020,Category4,3322,30001311,7,IRQ,600,19272
2531589,15/09/2020,Category4,2158,30001311,7,IRQ,450,11677.05
2531590,29/11/2020,Category4,4459,30001311,7,IRQ,450,12360.15
2531591,28/11/2020,Category4,4404,30001311,7,IRQ,500,13733.5
2531592,28/10/2020,Category4,3750,30001311,7,IRQ,200,6463.6
2531593,01/12/2020,Category4,4508,30001311,605,AUS,20,873.384
2531594,15/09/2020,Category4,2155,30001311,7,IRQ,620,16088.38
2531595,15/09/2020,Category4,2158,30001316,7,IRQ,65,579.6063
2531596,26/10/2020,Category4,3696,30001316,19,IRQ,17,177.0363
2531597,07/10/2020,Category4,3323,30001316,7,IRQ,15,165.564
2531598,29/07/2020,Category4,1438,30001316,7,IRQ,25,193.725
2531599,29/07/2020,Category4,1438,30001313,7,IRQ,30,232.47
2531600,07/10/2020,Category4,3323,30001313,7,IRQ,15,165.564
2531601,26/10/2020,Category4,3696,30001313,19,IRQ,17,177.0363
2531602,15/09/2020,Category4,2158,30001313,7,IRQ,60,535.0212
2531603,26/10/2020,Category4,3696,30001321,19,IRQ,17,177.0363
2531604,07/10/2020,Category4,3323,30001321,7,IRQ,15,165.564
2531605,15/09/2020,Category4,2158,30001321,7,IRQ,60,535.0212
2531606,29/07/2020,Category4,1438,30001321,7,IRQ,30,232.47
2531607,29/07/2020,Category4,1438,30001310,7,IRQ,75,865.6125
2531608,06/10/2020,Category4,3294,30001310,18,RUS,10,158.766
2531609,23/09/2020,Category4,3047,30001310,589,PAK,40,553.9012
2531610,07/10/2020,Category4,3319,30001310,7,IRQ,19,312.3524
2531611,28/10/2020,Category4,3750,30001310,7,IRQ,10,165.4094
2531612,01/12/2020,Category4,4510,30001310,605,AUS,40,655.6204
2531613,15/09/2020,Category4,2155,30001310,7,IRQ,50,664.0585
2531614,28/10/2020,Category4,3750,30001308,7,IRQ,15,248.1141
2531615,01/12/2020,Category4,4507,30001308,605,AUS,40,655.6204
2531616,07/10/2020,Category4,3319,30001308,7,IRQ,19,312.3524
2531617,23/09/2020,Category4,3048,30001308,589,PAK,40,553.9012
2531618,06/10/2020,Category4,3293,30001308,18,RUS,10,158.766
2531619,29/07/2020,Category4,1438,30001308,7,IRQ,80,923.32
2531620,29/07/2020,Category4,1438,30001307,7,IRQ,50,577.075
2531621,06/10/2020,Category4,3293,30001307,18,RUS,10,158.766
2531622,23/09/2020,Category4,3048,30001307,589,PAK,40,553.9012
2531623,07/10/2020,Category4,3319,30001307,7,IRQ,19,312.3524
2531624,01/12/2020,Category4,4507,30001307,605,AUS,30,491.7153
2531625,15/09/2020,Category4,2155,30001307,7,IRQ,50,664.0585
2531626,15/09/2020,Category4,2155,30001309,7,IRQ,50,664.0585
2531627,01/12/2020,Category4,4507,30001309,605,AUS,30,491.7153
2531628,28/10/2020,Category4,3750,30001309,7,IRQ,15,248.1141
2531629,07/10/2020,Category4,3319,30001309,7,IRQ,19,312.3524
2531630,23/09/2020,Category4,3048,30001309,589,PAK,40,553.9012
2531631,06/10/2020,Category4,3293,30001309,18,RUS,10,158.766
2531632,29/07/2020,Category4,1438,30001309,7,IRQ,110,1269.565
2531633,29/07/2020,Category4,1438,30001306,7,IRQ,50,577.075
2531634,06/10/2020,Category4,3293,30001306,18,RUS,10,158.766
2531635,07/10/2020,Category4,3319,30001306,7,IRQ,19,312.3524
2531636,01/12/2020,Category4,4507,30001306,605,AUS,30,491.7153
2531637,15/09/2020,Category4,2155,30001306,7,IRQ,50,664.0585
2531638,15/09/2020,Category4,2155,30001305,7,IRQ,50,664.0585
2531639,01/12/2020,Category4,4507,30001305,605,AUS,40,655.6204
2531640,28/10/2020,Category4,3750,30001305,7,IRQ,20,330.8188
2531641,07/10/2020,Category4,3319,30001305,7,IRQ,19,312.3524
2531642,23/09/2020,Category4,3048,30001305,589,PAK,40,553.9012
2531643,06/10/2020,Category4,3293,30001305,18,RUS,10,158.766
2531644,29/07/2020,Category4,1438,30001305,7,IRQ,135,1558.1025
2531645,29/07/2020,Category4,1441,30001288,7,IRQ,115,669.53
2531646,06/10/2020,Category4,3295,30001288,18,RUS,1,8.0088
2531647,23/09/2020,Category4,3048,30001288,589,PAK,50,349.263
2531648,07/10/2020,Category4,3320,30001288,7,IRQ,98,812.6944
2531649,07/10/2020,Category4,3322,30001288,7,IRQ,100,829.28
2531650,26/10/2020,Category4,3697,30001288,19,IRQ,10,78.242
2531651,01/12/2020,Category4,4506,30001288,605,AUS,30,248.0412
2531652,15/09/2020,Category4,2159,30001288,7,IRQ,60,401.9736
2531653,15/09/2020,Category4,2157,30001288,7,IRQ,150,1004.934
2531654,29/07/2020,Category6,1440,30002160,7,IRQ,20,744.56
2531655,29/07/2020,Category6,1440,30002158,7,IRQ,20,744.56
2531656,29/07/2020,Category6,1440,30002152,7,IRQ,20,744.56
2531657,29/07/2020,Category6,1440,30002156,7,IRQ,22,819.016
2531658,29/07/2020,Category6,1440,30002155,7,IRQ,25,930.7
2531659,29/07/2020,Category6,1440,30002153,7,IRQ,25,930.7
2531660,29/07/2020,Category6,1440,30002151,7,IRQ,35,1302.98
2531661,29/07/2020,Category6,1440,30002154,7,IRQ,25,930.7
2531662,29/07/2020,Category6,1439,30002159,7,IRQ,20,744.56
2531663,29/07/2020,Category2,1439,30001340,7,IRQ,70,760.55
2531664,06/10/2020,Category2,3294,30001340,18,RUS,5,74.73
2531665,01/12/2020,Category2,4510,30001340,605,AUS,100,1542.978
2531666,26/11/2020,Category2,4394,30001340,513,BHR,50,686.051
2531667,26/10/2020,Category2,3696,30001340,19,IRQ,35,511.0525
2531668,07/10/2020,Category2,3322,30001340,7,IRQ,50,773.8
2531669,07/10/2020,Category2,3321,30001340,7,IRQ,10,154.76
2531670,15/09/2020,Category2,2158,30001340,7,IRQ,15,187.5405
2531671,15/09/2020,Category2,2158,30001341,7,IRQ,20,250.054
2531672,07/10/2020,Category2,3319,30001341,7,IRQ,10,154.76
2531673,26/10/2020,Category2,3696,30001341,19,IRQ,35,511.0525
2531674,07/10/2020,Category2,3322,30001341,7,IRQ,50,773.8
2531675,01/12/2020,Category2,4510,30001341,605,AUS,100,1542.978
2531676,26/11/2020,Category2,4394,30001341,513,BHR,50,686.051
2531677,06/10/2020,Category2,3294,30001341,18,RUS,5,74.73
2531678,29/07/2020,Category2,1439,30001341,7,IRQ,80,869.2
2531679,29/07/2020,Category2,1439,30001342,7,IRQ,70,760.55
2531680,06/10/2020,Category2,3294,30001342,18,RUS,5,74.73
2531681,01/12/2020,Category2,4510,30001342,605,AUS,100,1542.978
2531682,26/11/2020,Category2,4394,30001342,513,BHR,50,686.051
2531683,07/10/2020,Category2,3322,30001342,7,IRQ,40,619.04
2531684,26/10/2020,Category2,3696,30001342,19,IRQ,35,511.0525
2531685,07/10/2020,Category2,3319,30001342,7,IRQ,10,154.76
2531686,15/09/2020,Category2,2158,30001342,7,IRQ,20,250.054
2531687,07/10/2020,Category4,3321,30001295,7,IRQ,10,481.8
2531688,26/10/2020,Category4,3695,30001295,19,IRQ,25,1136.4375
2531689,06/10/2020,Category4,3292,30001295,18,RUS,5,246.75
2531690,29/07/2020,Category4,1439,30001295,7,IRQ,50,1660.5
2531691,29/07/2020,Category4,1439,30001293,7,IRQ,15,498.15
2531692,06/10/2020,Category4,3292,30001293,18,RUS,5,246.75
2531693,26/10/2020,Category4,3695,30001293,19,IRQ,25,1136.4375
2531694,07/10/2020,Category4,3321,30001293,7,IRQ,10,481.8
2531695,15/09/2020,Category4,2155,30001293,7,IRQ,20,778.47
2531696,07/10/2020,Category4,3321,30001296,7,IRQ,10,481.8
2531697,26/10/2020,Category4,3695,30001296,19,IRQ,25,1136.4375
2531698,06/10/2020,Category4,3292,30001296,18,RUS,5,246.75
2531699,29/07/2020,Category4,1439,30001296,7,IRQ,50,1660.5
2531700,29/07/2020,Category4,1439,30001294,7,IRQ,40,1328.6
2531701,06/10/2020,Category4,3292,30001294,18,RUS,5,246.75
2531702,26/10/2020,Category4,3695,30001294,19,IRQ,25,1136.4375
2531703,07/10/2020,Category4,3321,30001294,7,IRQ,10,481.8
2531704,14/09/2020,Category4,2132,30001350,603,AZE,200,4250
2531705,03/09/2020,Category4,1877,30001350,603,AZE,800,15111.608
2531706,06/08/2020,Category4,1530,30001350,603,AZE,1000,18655
2531707,06/08/2020,Category8,1525,30009017,513,BHR,300,3477.6
2531708,05/08/2020,Category8,1521,30009017,514,BHR,300,3265.077
2531709,06/10/2020,Category8,3295,30009017,18,RUS,20,174.84
2531710,26/10/2020,Category8,3695,30009017,19,IRQ,75,640.5375
2531711,27/10/2020,Category8,3726,30009017,605,AUS,20,180.4994
2531712,26/11/2020,Category8,4395,30009017,513,BHR,600,7718.724
2531713,07/12/2020,Category4,4626,30001325,560,AFG,200,6696.72
2531714,21/10/2020,Category4,3587,30001325,560,AFG,50,1795.59
2531715,06/08/2020,Category4,1525,30001325,513,BHR,100,3913.875
2531716,09/09/2020,Category4,2029,30001325,560,AFG,250,7159.4075
2531717,02/09/2020,Category7,1854,30006031,17,PAK,100,623.661
2531718,01/09/2020,Category4,1814,30001289,17,PAK,1,20.8604
2531719,01/09/2020,Category4,1814,30001291,17,PAK,1,20.8604
2531720,01/09/2020,Category4,1814,30001334,17,PAK,1,20.8604
2531721,15/09/2020,Category4,2158,30001317,7,IRQ,30,267.5106
2531722,07/10/2020,Category4,3323,30001317,7,IRQ,15,165.564
2531723,26/10/2020,Category4,3696,30001317,19,IRQ,17,177.0363
2531724,07/10/2020,Category4,3323,30001326,7,IRQ,15,165.564
2531725,26/10/2020,Category4,3696,30001326,19,IRQ,17,177.0363
2531726,15/09/2020,Category4,2158,30001326,7,IRQ,60,535.0212
2531727,23/09/2020,Category4,3047,30001304,589,PAK,40,553.9012
2531728,07/10/2020,Category4,3319,30001304,7,IRQ,19,312.3524
2531729,01/12/2020,Category4,4510,30001304,605,AUS,40,655.6204
2531730,28/10/2020,Category4,3750,30001304,7,IRQ,15,248.1141
2531731,06/10/2020,Category4,3294,30001304,18,RUS,10,158.766
2531732,15/09/2020,Category4,2155,30001304,7,IRQ,50,664.0585
2531733,06/10/2020,Category4,3292,30001328,18,RUS,3,29.1024
2531734,23/09/2020,Category4,3047,30001328,589,PAK,35,309.90925
2531735,23/09/2020,Category4,3047,30001329,589,PAK,35,309.90925
2531736,26/10/2020,Category4,3695,30001329,19,IRQ,50,473.86
2531737,01/12/2020,Category4,4508,30001329,605,AUS,50,500.74
2531738,06/10/2020,Category4,3292,30001329,18,RUS,4,38.8032
2531739,06/10/2020,Category4,3292,30001331,18,RUS,3,29.1024
2531740,01/12/2020,Category4,4508,30001331,605,AUS,50,500.74
2531741,26/10/2020,Category4,3696,30001331,19,IRQ,50,473.86
2531742,23/09/2020,Category4,3047,30001331,589,PAK,35,309.90925
2531743,23/09/2020,Category4,3047,30001299,589,PAK,70,769.608
2531744,01/12/2020,Category4,4509,30001299,605,AUS,30,390.4026
2531745,06/10/2020,Category4,3292,30001299,18,RUS,1,12.6054
2531746,15/12/2020,Category4,4839,30001299,23,IRQ,20,233.0658
2531747,15/12/2020,Category4,4839,30001301,23,IRQ,20,233.0658
2531748,01/12/2020,Category4,4509,30001301,605,AUS,40,520.5368
2531749,23/09/2020,Category4,3047,30001301,589,PAK,70,769.608
2531750,23/09/2020,Category4,3047,30001302,589,PAK,70,769.608
2531751,01/12/2020,Category4,4509,30001302,605,AUS,40,520.5368
2531752,15/12/2020,Category4,4839,30001302,23,IRQ,20,233.0658
2531753,06/10/2020,Category4,3294,30001302,18,RUS,3,37.8162
2531754,06/10/2020,Category4,3294,30001327,18,RUS,3,37.8162
2531755,15/12/2020,Category4,4839,30001327,23,IRQ,20,233.0658
2531756,01/12/2020,Category4,4509,30001327,605,AUS,30,390.4026
2531757,23/09/2020,Category4,3047,30001327,589,PAK,70,769.608
2531758,23/09/2020,Category4,3047,30001298,589,PAK,70,769.608
2531759,01/12/2020,Category4,4509,30001298,605,AUS,40,520.5368
2531760,06/10/2020,Category4,3294,30001298,18,RUS,3,37.8162
2531761,15/12/2020,Category4,4839,30001298,23,IRQ,20,233.0658
2531762,06/10/2020,Category4,3294,30001297,18,RUS,3,37.8162
2531763,01/12/2020,Category4,4510,30001297,605,AUS,30,390.4026
2531764,23/09/2020,Category4,3047,30001297,589,PAK,70,769.608
2531765,01/12/2020,Category2,4510,30001339,605,AUS,10,136.8302
2531766,06/10/2020,Category2,3294,30001339,18,RUS,6,79.524
2531767,06/10/2020,Category4,3295,30001346,18,RUS,2,25.2108
2531768,15/12/2020,Category4,4839,30001346,23,IRQ,20,233.0658
2531769,01/12/2020,Category4,4509,30001346,605,AUS,40,520.5368
2531770,01/12/2020,Category4,4508,30001332,605,AUS,50,500.74
2531771,01/12/2020,Category4,4506,30001335,605,AUS,25,687.79
2531772,01/12/2020,Category4,4505,30001336,605,AUS,25,687.79
2531773,01/12/2020,Category4,4505,30001337,605,AUS,25,687.79
2531774,01/12/2020,Category4,4505,30001338,605,AUS,25,687.79
2531775,01/12/2020,Category4,4509,30001303,605,AUS,30,390.4026
2531776,15/12/2020,Category4,4839,30001303,23,IRQ,20,233.0658
2531777,26/10/2020,Category4,3696,30001312,19,IRQ,15,156.2085
2531778,15/12/2020,Category4,4839,30001349,23,IRQ,20,233.0658
2531779,24/08/2021,Category7,2810,30006035,37,DEU,30,186.64245
2531780,24/08/2021,Category7,2810,30006034,37,DEU,30,186.64245
2531781,24/08/2021,Category7,2810,30006036,37,DEU,30,186.64245
2531782,24/08/2021,Category2,2809,30001361,37,DEU,30,412.16879
2531783,24/08/2021,Category4,2809,30001391,37,DEU,30,427.72221
2531784,24/08/2021,Category4,2809,30001392,37,DEU,30,427.72221
2531785,24/08/2021,Category4,2809,30001393,37,DEU,30,427.72221
2531786,08/12/2020,Category7,1,30006023,21,IRQ,400,3758.08
2531787,08/12/2020,Category7,1,30006002,21,IRQ,598,3061.76
2531788,08/12/2020,Category7,1,30006004,21,IRQ,1200,6144
2531789,08/12/2020,Category7,1,30006003,21,IRQ,2000,10240
2531790,10/12/2020,Category7,2,30006002,19,IRQ,628,3274.392
2531791,10/12/2020,Category7,2,30006004,19,IRQ,1200,6256.8
2531792,10/12/2020,Category7,2,30006003,19,IRQ,1630,8498.82
2531793,10/12/2020,Category7,2,30006023,19,IRQ,500,4783.845
2531794,22/12/2020,Category8,3,30009012,19,IRQ,150,1372.035
2531795,22/12/2020,Category8,3,30009008,19,IRQ,150,1372.035
2531796,22/12/2020,Category8,3,30009017,19,IRQ,150,1111.425
2531797,22/12/2020,Category8,3,30009016,19,IRQ,150,1111.425
2531798,22/12/2020,Category5,3,30011023,19,IRQ,75,555.7125
2531799,22/12/2020,Category5,3,30011019,19,IRQ,400,2861.6
2531800,22/12/2020,Category5,3,30011006,19,IRQ,1800,17798.13
2531801,22/12/2020,Category8,3,30009011,19,IRQ,200,3403.26
2531802,27/12/2020,Category4,4,30001304,7,IRQ,25,362.2905
2531803,27/12/2020,Category2,4,30001342,7,IRQ,75,1023.165
2531804,27/12/2020,Category2,4,30001341,7,IRQ,45,613.899
2531805,27/12/2020,Category2,4,30001340,7,IRQ,45,613.899
2531806,27/12/2020,Category4,4,30001312,7,IRQ,15,145.9458
2531807,27/12/2020,Category4,4,30001316,7,IRQ,15,145.9458
2531808,27/12/2020,Category4,4,30001321,7,IRQ,15,145.9458
2531809,27/12/2020,Category4,4,30001326,7,IRQ,15,145.9458
2531810,27/12/2020,Category4,4,30001313,7,IRQ,15,145.9458
2531811,27/12/2020,Category4,4,30001317,7,IRQ,15,145.9458
2531812,27/12/2020,Category4,4,30001311,7,IRQ,350,9909.9
2531813,27/12/2020,Category4,4,30001294,7,IRQ,30,1274.13
2531814,27/12/2020,Category4,4,30001296,7,IRQ,30,1274.13
2531815,27/12/2020,Category4,4,30001293,7,IRQ,40,1698.84
2531816,27/12/2020,Category4,4,30001295,7,IRQ,30,1274.13
2531817,27/12/2020,Category4,4,30001288,7,IRQ,75,548.262
2531818,27/12/2020,Category4,4,30001285,7,IRQ,75,548.262
2531819,27/12/2020,Category4,4,30001284,7,IRQ,75,548.262
2531820,27/12/2020,Category4,4,30001283,7,IRQ,75,548.262
